Total_Likes,Total_Retweets,Series_Amount,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,Series_Amount_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled
0,4,2250000,186,0,0,0,0.021505376,1.97311828,0.064516129,109.6774194,1.677419355,0.053763441,0.23655914,0,0,0,0.206829065,1.107384529,0.267377721,31.54975865,1.009803731,0.248915112,0.426116326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.034993085,0.067796173,0.012195122,0.085365854,0,2.232150264,88.38718843,5.457741447,0,0,0,0.020867105,0.716866274,0.059836689,10.59617265,0.653646302,0.050413948,0.233876575,0,0,0,0.173738574,0.577493664,0.242086311,1.613128779,0.546894253,0.228168815,1.134297035,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.02257876,0.041599195,0.010267313,0.057030824
1,7,3300000,178,0,0,0.005617978,0.039325843,2.320224719,0.061797753,101.6741573,1.039325843,0.056179775,0.078651685,0,0,0.074953169,0.194917324,1.156527022,0.284438437,34.58430305,0.776507897,0.275539555,0.269953714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.071177494,0.06840611,0.052083333,0.020833333,0.693923105,3.192176633,95.82910239,5.410192941,0,0,0.005547466,0.037237979,0.759540309,0.057491882,10.27965147,0.526317745,0.052532053,0.078339137,0,0,0.06840801,0.165249044,0.590892527,0.256058652,1.627480185,0.469332113,0.250446262,0.504870493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.031658749,0.041809987,0.026993972,0.018735297
6,31,14600000,182,0,0,0.032967033,0.17032967,1.901098901,0.120879121,97.95054945,0.846153846,0.104395604,0.065934066,0,0,0.179042848,0.391341228,1.087903809,0.359101544,34.34570389,0.792549239,0.324134918,0.248851408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.048285227,0.045172882,0.036144578,0.024096386,1.952033647,7.288652021,130.793923,5.434222859,0,0,0.030654918,0.136610007,0.706846431,0.105383267,10.12654482,0.471433837,0.092428551,0.065713439,0,0,0.145513374,0.287942487,0.572032627,0.315472683,1.626419919,0.475221758,0.290205785,0.44338459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.026936148,0.032223459,0.022434963,0.021322595
46,48,15000000,215,0,0,0.213953488,0.223255814,0.474418605,0.186046512,79.44651163,0.437209302,0.181395349,0.139534884,0,0,0.7430618,0.60094832,1.022205108,0.582285778,49.90426044,0.997432043,0.571624924,0.360515943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04154454,0.060032237,0.034285714,0.085714286,3.874169091,9.05656464,131.530705,5.614763315,0,0,0.140588141,0.168435601,0.331869189,0.15160391,9.300000876,0.309545091,0.147942005,0.138571486,0,0,0.373684618,0.387830627,0.552951692,0.478394795,1.678894825,0.543176632,0.476940656,0.828529001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.024917015,0.038738804,0.02175807,0.057178638
93,74,7200000,210,1,1,0.538095238,0.633333333,0.628571429,0.376190476,89.73333333,0.566666667,0.361904762,0.228571429,0,0,1.29444015,3.460485534,0.925524735,1.164221309,41.16387292,0.906031535,1.158482835,0.432133748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.020325119,0.045593661,0,0.057971014,4.576769089,11.13874028,112.8734086,5.589230426,0.711572489,0.702672319,0.221881057,0.323377756,0.400998464,0.256961746,9.773990122,0.369460216,0.248565411,0.226060588,0,0,0.469139173,0.846203267,0.52285277,0.828402087,1.653032413,0.51442365,0.843168452,1.165797492,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.015600114,0.032429142,0,0.043694616
127,85,27800000,204,1,1,0.62254902,0.416666667,0.56372549,0.387254902,104.6519608,0.455882353,0.387254902,0.338235294,0.009803922,0,1.170104358,0.930022865,0.871473382,0.855025315,40.13353874,0.81429029,0.855025315,0.514143626,0.098770575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029219849,0.067207411,0.010416667,0.09375,4.890221294,11.88431455,149.4806385,5.557793269,0.711572489,0.702672319,0.232613394,0.257310998,0.373439616,0.262031377,10.39935067,0.318810838,0.26015072,0.332920699,0.009428121,0,0.45290387,0.503662706,0.504867769,0.653646137,1.649444684,0.483060063,0.664896213,1.66100034,0.094011211,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.020152888,0.04139387,0.008986283,0.060453943
2,0,10000000,209,199,83,0.009569378,0,0.105263158,0.014354067,84.4354067,0.105263158,0.014354067,0.440191388,0.004784689,0,0.097587762,0,0.307629042,0.119231066,39.14183884,0.307629042,0.119231066,0.52578875,0.069171446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.063842943,0.061834481,0.027777778,0.046296296,1.100562343,0,120.8859829,5.584052472,6.512294167,4.839896009,0.009366261,0,0.096035724,0.014109387,9.534805835,0.09571652,0.014104604,0.431454491,0.004693834,0,0.086759957,0,0.244009505,0.113793966,1.645860262,0.243587819,0.114142447,1.74212235,0.066792861,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.030437797,0.039433118,0.019087301,0.036825014
44,115,2000000,205,24,14,0.346341463,0.673170732,0.67804878,0.531707317,109.5463415,0.653658537,0.517073171,0.765853659,0.151219512,0.136585366,1.642585474,1.631645445,0.853916064,0.982802871,39.25687212,0.847168745,0.963017734,0.4684192,0.359139734,0.344249751,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.02969785,0.039841139,0,0.046242775,3.830143325,13.65863303,86.21093053,5.563095156,3.642923684,2.857371888,0.184487636,0.332952953,0.420710801,0.320218733,10.59111836,0.404703615,0.312119743,0.74159059,0.089273948,0.073052796,0.50458276,0.659484577,0.498832502,0.728561875,1.646282902,0.494609885,0.730737223,1.369222614,0.304939905,0.238083422,0,0.025993019,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.020368206,0.029497997,0,0.036791648
58,87,3500000,163,38,24,0.441717791,0.63803681,0.717791411,0.711656442,121.791411,0.674846626,0.705521472,0.852760736,0.061349693,0.171779141,1.531956546,1.745619158,0.857135644,1.417369875,42.64068277,0.81561486,1.413918971,0.404192975,0.240710151,0.378350742,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.037050646,0.03905647,0.006993007,0.055944056,4.104486748,12.01347001,97.02384782,5.315116228,4.219310592,3.43128845,0.205879699,0.324542744,0.435790298,0.376472618,11.0464296,0.412760688,0.370640835,0.823304222,0.048621252,0.080601746,0.49465293,0.677772925,0.499946553,0.95682701,1.65794894,0.48353236,0.978895866,1.024623314,0.214738088,0.253735082,0,0.025993019,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.023357234,0.029077555,0.006326837,0.042558254
19,17,7500000,197,7,2,0.096446701,0.086294416,0.54822335,0.21319797,103.4619289,0.517766497,0.208121827,0.598984772,0.030456853,0.081218274,0.576617126,0.360929886,1.122115072,0.772768959,30.23335809,1.090749174,0.770856286,0.550138187,0.172278531,0.273866007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.039654413,0.109614437,0,0.173913043,3.010261792,5.319558481,113.8406654,5.519951664,2.25125152,1.122668606,0.078662506,0.076789013,0.366538929,0.169104954,10.35179832,0.347968924,0.165191751,0.583497618,0.02704081,0.054625827,0.327480573,0.271096188,0.581565877,0.60315003,1.606254058,0.570275186,0.611513685,1.921282579,0.158435239,0.202392928,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.024283467,0.052400392,0,0.082579081
34,49,5800000,159,318,191,0.213836478,0.364779874,1.503144654,0.716981132,119.1886792,1.477987421,0.716981132,0.773584906,0.031446541,0.201257862,0.507722388,1.027602492,1.820676651,0.90099857,43.67256907,1.785442107,0.90099857,0.434647075,0.17507263,0.40220711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013185895,0.048649969,0.006802721,0.034013605,3.5758253,9.147837021,107.8798791,5.288315623,7.220714946,5.839934874,0.140539365,0.236937352,0.642053356,0.37792213,10.95237344,0.620551032,0.373694654,0.748876483,0.027815099,0.085289539,0.304503751,0.531276511,0.731681442,0.681073852,1.661236894,0.721341909,0.693274736,1.179137346,0.160800383,0.264116107,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.011069889,0.033883746,0.006171148,0.028678589
17,20,7000000,152,123,16,0.111842105,0.131578947,0.171052632,1.032894737,132.1907895,0.164473684,1.026315789,0.973684211,0.019736842,0.072368421,0.407696519,0.425732101,0.511798747,0.930838568,21.58787173,0.507481497,0.934598886,0.344250187,0.139554387,0.259953477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.018521377,0.028813137,0,0.027586207,2.9038957,5.804946375,112.2105087,5.239787788,5.812309352,2.996930038,0.088508145,0.110588714,0.147984712,0.447882802,11.40903478,0.142314748,0.440457703,0.936344353,0.01825748,0.05063542,0.265982017,0.306190711,0.357705115,0.698586838,1.546865248,0.354653046,0.713685096,0.76259752,0.13028991,0.194738091,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.014536631,0.023090673,0,0.023996035
56,57,11500000,208,26,12,0.269230769,0.423076923,0.634615385,0.403846154,111.0625,0.596153846,0.384615385,0.394230769,0.163461538,0.033653846,0.698248592,2.450248169,1.08175642,0.681278009,61.53519819,1.063393808,0.678271351,0.509205486,0.370678368,0.180771603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.045283299,0.080298467,0.042105263,0.084210526,4.069545661,9.840675751,124.458,5.578850201,3.741300717,2.698651678,0.161441873,0.25968274,0.403464975,0.269452999,10.64932921,0.381814867,0.258968755,0.387129549,0.093049705,0.02828094,0.362369735,0.765726552,0.57029113,0.544676841,1.704407286,0.56255127,0.550500917,1.627462885,0.313287157,0.146778856,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.026080953,0.045556069,0.024381441,0.056537141
85,61,6000000,209,157,81,0.641148325,0.377990431,0.660287081,1.559808612,108,0.602870813,1.559808612,0.425837321,0.449760766,0.009569378,3.795294483,1.511397017,0.937674042,1.215885227,36.40675656,0.925177419,1.215885227,0.541989207,0.498664023,0.097587762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047940794,0.048146643,0.076923077,0.025641026,4.486520644,10.16517586,108.6485948,5.584052472,6.163975347,4.811229476,0.234652497,0.242331527,0.413758108,0.520015661,10.53117695,0.384568806,0.510978593,0.417627275,0.131468977,0.009094209,0.592261897,0.638530169,0.526776536,0.855576175,1.635237133,0.520641915,0.874700139,1.859854871,0.401254649,0.086803617,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.026841411,0.033648878,0.031080173,0.022517623
46,76,8500000,196,0,0,0.413265306,0.658163265,0.178571429,0.306122449,182.8265306,0.147959184,0.306122449,0.729591837,0,0,2.818915513,3.191412306,0.576238911,0.870109492,97.35597125,0.433880426,0.870109492,0.793138418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.038507496,0.07126313,0.037433155,0.101604278,3.874169091,11.27906448,116.8561022,5.514438544,0,0,0.200171532,0.329422336,0.153583029,0.22243113,12.93899184,0.129776947,0.221107577,0.707373088,0,0,0.567752814,0.828287327,0.388284727,0.662706197,1.751836373,0.316871815,0.674266193,4.591172254,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.023883326,0.042771952,0.022883809,0.06342128
5,8,7300000,161,37,12,0.031055901,0.049689441,0.403726708,0.223602484,115.8881988,0.378881988,0.223602484,0.919254658,0.068322981,0.173913043,0.260344969,0.244980669,0.854245881,0.813750233,31.53014308,0.797998272,0.813750233,0.334946923,0.253086537,0.380217329,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.031062101,0.044456845,0,0.076923077,1.796950354,3.461351556,113.1993506,5.301797313,4.185108157,2.698651678,0.028997183,0.046397915,0.295545834,0.175563641,10.83105385,0.279071029,0.174760594,0.885555027,0.052826671,0.080984957,0.194721611,0.199915913,0.498946779,0.628542539,1.613029448,0.477201693,0.638955354,0.726514667,0.224574988,0.254563683,0.017328679,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.020967854,0.031870365,0,0.053292955
75,47,13000000,174,71,34,0.494252874,0.425287356,0.626436782,0.747126437,124.7068966,0.597701149,0.626436782,0.764367816,0.017241379,0.16091954,1.166721242,2.294160387,1.022064076,1.11964477,38.81139006,1.002422155,1.044441358,0.464578126,0.13054523,0.368517204,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.033364226,0.042993446,0.027027027,0.040540541,4.361141707,8.964142172,127.6748147,5.38562877,5.046349244,3.815659238,0.215177549,0.260493575,0.400123314,0.385927868,11.15016424,0.382451205,0.348110451,0.740189959,0.016104236,0.078530409,0.452428915,0.749255343,0.552909589,0.804525124,1.644635877,0.544680913,0.77856911,1.346558867,0.122393531,0.249322658,0.017328679,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.021931621,0.03113647,0.018746289,0.03313246
48,133,1500000,191,67,34,0.42408377,0.921465969,1.612565445,0.759162304,121.6963351,1.497382199,0.732984293,0.612565445,0.392670157,0.162303665,1.925793363,2.631611463,1.199407404,0.804335181,36.76442699,1.187098832,0.751777539,0.53963849,0.489627884,0.369698215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029504293,0.063830002,0.023622047,0.039370079,3.916365705,14.59007587,81.10631337,5.486453215,4.967620739,3.815659238,0.202402721,0.380438616,0.661666733,0.389031947,11.04301819,0.623989541,0.377876225,0.596425963,0.128084773,0.07880612,0.525754411,0.783213629,0.602162879,0.622750783,1.636692429,0.59614276,0.599144203,1.842412508,0.395305169,0.249856821,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.020281348,0.040180044,0.017104861,0.032355135
3,4,6200000,187,146,61,0.016042781,0.021390374,0.160427807,0.28342246,100.6631016,0.139037433,0.272727273,0.909090909,0.042780749,0.069518717,0.125977291,0.145070218,0.422404572,0.803147738,33.02994531,0.390650318,0.772827893,0.483349344,0.202905694,0.255016937,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.024865664,0.040593826,0.062992126,0.086614173,1.389400374,2.232150264,109.3970823,5.463543746,6.058574688,4.480611051,0.015478541,0.020758821,0.139960576,0.210262333,10.23846417,0.122860067,0.203241406,0.876054552,0.036270088,0.049273279,0.108463424,0.127954363,0.311376421,0.622018558,1.620371751,0.293076164,0.612786127,1.459966358,0.184045845,0.191970351,0,0.025993019,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.018059549,0.029896522,0.029133011,0.057558109
87,77,1350000,185,58,32,0.47027027,0.416216216,2.037837838,1.140540541,121.6486486,1.983783784,1.124324324,0.848648649,0.037837838,0.156756757,0.691903826,0.762402351,2.106840741,1.286100328,25.99583601,2.127653524,1.294093061,0.402182647,0.191321706,0.364557907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.037644702,0.058557443,0,0.025157233,4.509843927,11.3483888,79.30914348,5.451908539,4.773535753,3.748075346,0.211118766,0.25714319,0.725498811,0.46613186,11.04130647,0.696267439,0.456715343,0.81944699,0.0326741,0.077679522,0.360706125,0.449663299,0.776079168,0.891687204,1.580763423,0.773936468,0.916669223,1.014956305,0.174439909,0.247523373,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.02357421,0.038156307,0,0.022145353
86,102,10100000,191,83,43,0.45026178,0.534031414,2.277486911,0.942408377,121.8167539,2.204188482,0.931937173,0.769633508,0.057591623,0.151832461,0.772138135,1.113384588,2.102996851,1.076951087,27.47866027,2.131266796,1.081215649,0.469399809,0.233581859,0.359801544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.028790634,0.060843338,0.006410256,0.051282051,4.498249092,12.92920516,121.1370008,5.486453215,5.260370915,4.079996048,0.207496405,0.296373666,0.754733753,0.430635209,11.04733861,0.722125578,0.422861774,0.745153117,0.046260979,0.07662945,0.380639898,0.553596796,0.775529579,0.78126766,1.590336088,0.774438456,0.799694972,1.375052768,0.209025977,0.245344355,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.019957192,0.039053636,0.005847316,0.039856421
16,41,4000000,178,49,32,0.08988764,0.230337079,1.112359551,0.297752809,101.2022472,1.028089888,0.297752809,0.483146067,0.095505618,0.005617978,0.523794272,0.670425195,1.429615746,0.813790396,39.69635591,1.399878022,0.813790396,0.523187958,0.294741144,0.074953169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05038798,0.054663709,0.099009901,0.069306931,2.846206891,8.383113698,99.7879621,5.410192941,4.549870366,3.748075346,0.074275056,0.172401476,0.556992873,0.21800419,10.26046239,0.523397612,0.216736052,0.472747653,0.067274383,0.005451694,0.310099976,0.4157936,0.656772206,0.628567193,1.647880864,0.646838776,0.638980815,1.723754243,0.256954936,0.068434875,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.027496347,0.036553955,0.032993535,0.049648155
46,111,11000000,173,14,8,0.265895954,0.641618497,1.075144509,0.393063584,95.39884393,0.988439306,0.375722543,0.473988439,0.265895954,0.034682081,0.746187154,1.302458201,1.342557264,0.687393443,45.61475943,1.325020576,0.667248928,0.500772357,0.443091584,0.183504444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.035626226,0.056993592,0,0.054054054,3.874169091,13.43978766,123.3110503,5.379401416,3.004216583,2.294859639,0.160298385,0.325423537,0.54737201,0.264654004,10.0193076,0.512842644,0.254945444,0.463954794,0.114913407,0.028996992,0.374446334,0.597331553,0.637205129,0.548665616,1.667123167,0.629919966,0.54306682,1.571353249,0.364058032,0.148569824,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.022822847,0.037524168,0,0.041477945
2,23,4000000,200,79,38,0.01,0.115,1.335,0.23,89.265,1.275,0.215,0.135,0.155,0.095,0.099748427,0.512923437,1.208335788,0.53716172,40.4312777,1.185920333,0.529316427,0.35694826,0.362812852,0.293950736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029439727,0.056100235,0.007518797,0.052631579,1.100562343,6.249428431,99.7879621,5.536328143,5.192361857,3.940361452,0.009778364,0.098665473,0.608651467,0.179469561,9.753241933,0.581234761,0.169480314,0.134096828,0.090474476,0.060181027,0.088461823,0.349003584,0.604462228,0.447047305,1.650495342,0.595838302,0.446696867,0.813751776,0.307605081,0.21307848,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.020252274,0.03715623,0.00675259,0.04065142
38,70,2300000,221,7,4,0.285067873,0.316742081,0.298642534,0.375565611,109.7375566,0.266968326,0.357466063,0.375565611,0.004524887,0,1.927127778,1.08256441,0.681874398,0.756270918,30.95956148,0.629750559,0.746994527,0.503749822,0.067267279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.030517418,0.074053692,0.020833333,0.135416667,3.685306917,10.85104362,88.79900139,5.644646025,2.25125152,1.661415981,0.166691525,0.216013609,0.234900283,0.256672499,10.59849012,0.213170149,0.246481978,0.369085528,0.004443568,0,0.525841981,0.545773334,0.434027321,0.59279165,1.610099726,0.410832137,0.596027034,1.590997452,0.06501509,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.020731054,0.043672432,0.015636596,0.073962623
42,92,5000000,175,34,15,0.314285714,1.274285714,1.914285714,0.565714286,127.7085714,1.765714286,0.525714286,0.702857143,0.211428571,0.142857143,1.19797311,9.994491093,1.604079364,0.867663946,30.97664463,1.581855243,0.86978094,0.470684091,0.409493259,0.350931203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.066571043,0.081712392,0.062992126,0.125984252,3.784122321,12.32867195,104.5752134,5.391821211,4.077264165,2.929247272,0.175644773,0.424140833,0.708714961,0.332051064,11.25524099,0.666848404,0.315195563,0.682097897,0.105136122,0.074586438,0.456745972,1.022828214,0.69257645,0.661241398,1.610188592,0.684400992,0.67406272,1.382715726,0.340839151,0.241228775,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.030919054,0.045958686,0.029133011,0.071347839
183,152,10800000,161,44,20,1.52173913,1.192546584,1.149068323,0.577639752,128.1925466,1.080745342,0.571428571,0.732919255,0.080745342,0.142857143,5.457892172,3.652936367,1.488334556,1.081895048,38.968339,1.47043852,1.070714047,0.50938399,0.27329369,0.351018925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.028635357,0.046203799,0.008333333,0.041666667,5.259070676,15.49331834,122.840572,5.301797313,4.408939581,3.234104833,0.273519588,0.415766714,0.566183604,0.336054957,11.27202387,0.536823583,0.330778285,0.710516002,0.059792798,0.074586438,0.613741785,0.857837191,0.669303425,0.783980844,1.645219323,0.661971122,0.793691424,1.628666371,0.240420565,0.24126981,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.019885841,0.032725025,0.007399479,0.033871768
140,76,7000000,154,2,1,1.396103896,0.844155844,1.123376623,0.415584416,115.6363636,1.090909091,0.415584416,0.935064935,0.162337662,0.103896104,3.038788095,2.6225016,1.13947541,0.72941286,24.77211646,1.145400785,0.72941286,0.272373366,0.369963418,0.306121236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.027177466,0.038284872,0.020689655,0.04137931,4.988492991,11.27906448,112.2105087,5.253872214,1.145377916,0.702672319,0.271350281,0.367581127,0.559781748,0.274577195,10.82170002,0.539341171,0.272496072,0.900323164,0.092716305,0.063386467,0.57459591,0.782373942,0.586303228,0.575756798,1.572241313,0.585194601,0.58451232,0.512229661,0.312772078,0.219352158,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.019201292,0.028659094,0.015557734,0.03368391
16,14,7500000,194,2,1,0.082474227,0.072164948,1.051546392,0.134020619,96.05670103,0.850515464,0.087628866,0.180412371,0.092783505,0.005154639,0.293984706,0.296697633,1.211953709,0.559956808,37.33924967,1.049709924,0.333844844,0.39873873,0.290879468,0.071795816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.032874229,0.061414767,0.016666667,0.033333333,2.846206891,4.781574824,113.8406654,5.50332921,1.145377916,0.702672319,0.069170436,0.065406418,0.541106061,0.115221284,10.04714059,0.472792872,0.07904802,0.178823549,0.065955276,0.005014401,0.212812374,0.233119321,0.605389422,0.462975856,1.63898797,0.558620722,0.298015857,0.998544283,0.253999017,0.06579453,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.021731404,0.039273118,0.013212541,0.028197289
22,20,4500000,151,33,4,0.324503311,0.132450331,0.569536424,0.430463576,107.6953642,0.556291391,0.42384106,0.913907285,0.052980132,0,2.407071994,0.585098245,0.905611644,0.883251069,26.908733,0.906537453,0.882701052,0.489086187,0.224739241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.009225223,0.021722629,0,0.01754386,3.151413467,5.804946375,102.2881816,5.232677501,4.039410037,1.661415981,0.178568654,0.111201732,0.375994151,0.28092693,10.51929898,0.36500752,0.275980612,0.880557271,0.043270867,0,0.551839998,0.381134087,0.516328832,0.670550773,1.586748239,0.514589353,0.682043604,1.495978306,0.201892197,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.008152109,0.018346698,0,0.016038109
6,19,10700000,202,7,3,0.02970297,0.094059406,0.465346535,0.262376238,115.9752475,0.45049505,0.227722772,0.346534653,0.00990099,0,0.170188397,0.339833668,1.065649606,0.65065623,51.13083774,1.050953016,0.588127785,0.487365617,0.099255889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.038689389,0.063924781,0.0625,0.114583333,1.952033647,5.648177354,122.6027147,5.547112725,2.25125152,1.42474476,0.027815225,0.08286758,0.32738734,0.198506526,10.83428383,0.316160848,0.177257439,0.34096991,0.009517821,0,0.139626676,0.258994888,0.565686061,0.524523143,1.681987688,0.55897966,0.488568675,1.48511004,0.094451104,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.023947598,0.04021496,0.029049731,0.067865914
8,36,5100000,226,4,2,0.03539823,0.159292035,0.548672566,0.730088496,118.3716814,0.504424779,0.721238938,0.331858407,0,0,0.207812032,0.443548753,0.730189022,1.215703543,55.98328238,0.694408062,1.217352415,0.490399472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.035239759,0.050113019,0.026315789,0.078947368,2.205034028,7.858645551,105.0104753,5.668947406,1.711122546,1.122668606,0.032743855,0.129448923,0.366740674,0.381444455,10.92255889,0.341875273,0.374816551,0.326732492,0,0,0.163888039,0.315327732,0.453341646,0.855481527,1.693216875,0.437685628,0.875497842,1.504313164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.022674345,0.03455622,0.018416444,0.054217176
24,94,4600000,205,0,0,0.117073171,0.458536585,0.253658537,0.351219512,110.302439,0.234146341,0.341463415,0.453658537,0,0,0.426972033,1.373591187,0.508794019,0.781878693,40.10300761,0.498826936,0.779949599,0.527711281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.040512986,0.058744454,0.019417476,0.038834951,3.235654517,12.45183828,102.7612977,5.563095156,0,0,0.09171543,0.272272375,0.206106774,0.24515083,10.62021627,0.191696494,0.238829497,0.444414322,0,0,0.273940093,0.612110509,0.35622465,0.608835807,1.649336294,0.350377262,0.617373355,1.755793867,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.024575171,0.038230896,0.01484513,0.03199669
80,45,6000000,215,0,0,0.372093023,0.386046512,0.376744186,0.223255814,102,0.339534884,0.218604651,0.404651163,0,0,0.870687123,2.891300309,0.724999906,0.840793242,41.39382319,0.697840305,0.839240816,0.501378235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.048227381,0.026829534,0.034782609,0.034782609,4.425761019,8.775689141,108.6485948,5.614763315,0,0,0.190933033,0.245549648,0.280783373,0.175350577,10.2928655,0.257093178,0.17170405,0.397192235,0,0,0.402195995,0.80561497,0.4513118,0.645042345,1.653815007,0.439061556,0.655028544,1.575335991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.026920297,0.021816355,0.0219425,0.0292187
