Unnamed: 0,mean_neg,mean_pos,total_neg,total_pos
76971.5,0.031971154,0.036057692,0,0
149383.5,0.020963242,0.033947056,0,0
170024.5,0.020181411,0.03202605,0,0.046875
31880.5,0.029209841,0.05649165,0.006493506,0.123376623
101455.5,0.019924424,0.05367928,0,0.0375
7266.5,0.031337295,0.05729196,0.052631579,0.096491228
72903.5,0.031178565,0.042382856,0.030612245,0.051020408
194430.5,0.0625,0.010416667,0,0
8937.5,0.050074405,0.052873884,0,0
36963,0.035876664,0.059476415,0.006896552,0.020689655
27336.5,0.077690972,0.063802083,0,0
119117,0.029095973,0.065872738,0.016949153,0.050847458
19373,0.02694821,0.055848894,0.025641026,0.025641026
84923,0.055066179,0.051640692,0.048780488,0.016260163
158207.5,0.032170023,0.045602142,0.016949153,0.016949153
22062.5,0.014496458,0.05420794,0,0.065217391
161569,0.030945635,0.034399772,0.006535948,0.013071895
168535.5,0.023501346,0.037199146,0.009615385,0.048076923
53570,0.057591766,0.018377976,0,0
28138,0.043801326,0.073255787,0.020408163,0.081632653
133141,0.006944444,0.025694444,0,0
155750.5,0.028586089,0.040334901,0.019230769,0.072115385
197596,0.029051766,0.0503763,0.012987013,0.090909091
185016,0.028004535,0.05065138,0.013422819,0.100671141
28480,0.024836864,0.072849314,0.010309278,0.195876289
133509.5,0.027761459,0.049902746,0.007462687,0.02238806
25050,0.034442464,0.052623113,0.047619048,0
91962.5,0.036758182,0.054250738,0.025,0.05
166155.5,0.02498214,0.049210768,0.017045455,0.130681818
20259.5,0.0104208,0.041295056,0,0
86086.5,0.036423934,0.040396566,0,0.033333333
151889.5,0.021162815,0.048076362,0.033333333,0.011111111
13475,0.038695701,0.063879895,0,0.070175439
76692,0.021427455,0.036124413,0.01369863,0.02739726
120153,0.021432764,0.036058848,0,0.023255814
139510.5,0.023173168,0.053540017,0.009433962,0.066037736
4470.5,0.026760624,0.059869752,0,0.119047619
64088,0.015444345,0.038806521,0,0.008547009
191813,0.030773548,0.056820437,0,0
129647,0.016439389,0.041727286,0,0.04
39568.5,0,0,0,0
109761,0.019168713,0.044479311,0,0.042735043
12696.5,0.008680556,0.140914352,0,1
76193.5,0.051496362,0.051033399,0,0
9224.5,0.022940259,0.065254485,0.025862069,0.034482759
71601.5,0.027031034,0.045000279,0,0.031746032
141915.5,0.026221937,0.053175302,0.020833333,0.048611111
110986,0.019672018,0.046174071,0,0.028571429
90476.5,0.007058442,0.033662338,0,0
6804,0.002747253,0.009615385,0,0
68187,0.012830688,0.013844373,0,0
16863.5,0.012490892,0.086249924,0,0.131578947
40673,0.078041316,0.085093458,0.032520325,0.097560976
7324.5,0.075,0.003125,0.5,0
68880.5,0.014151372,0.064629393,0,0.071428571
139665.5,0.053478875,0.041774346,0,0.041666667
75308,0,0,0,0
107859.1875,0.024054962,0.132071294,0.03125,0.21875
134115,0.023009168,0.039644681,0,0
172997.5,0.018416226,0.033774536,0.006329114,0.018987342
111238.5,0.020756454,0.047559997,0,0.028571429
185892.5,0.033499164,0.044556668,0.023809524,0.063492063
10326.5,0.029501665,0.075851759,0.02027027,0.114864865
55381.5,0.039654311,0.062504914,0.019736842,0.052631579
163931,0.021083272,0.042829999,0.012903226,0.04516129
61454.5,0.042073914,0.043889969,0.068627451,0.058823529
130959,0.013030934,0.058972665,0,0.031496063
81290.5,0.038690476,0.185491071,0,0.5
70605.5,0.067391185,0.103469973,0.005555556,0.027777778
29960,0.029190675,0.045461006,0.016528926,0.074380165
134608.5,0.028657075,0.048236029,0.015384615,0.030769231
34493,0.002823565,0.009859585,0,0
95067,0.028131344,0.048712563,0,0.059405941
169284,0.025656984,0.05121101,0,0.073170732
169165,0.023246166,0.053466154,0,0.086956522
59418.5,0.039094142,0.073316365,0,0.078431373
40556,0.018045508,0.028877264,0,0
145304.5,0.021452588,0.040361631,0.013157895,0.039473684
6703.5,0.03019371,0.078657735,0,0.15
92389.5,0.033035444,0.050316671,0.024590164,0.049180328
166556.5,0.020549974,0.054178512,0,0.075
118415,0.030601082,0.034193452,0,0.04
195683.5,0.011010417,0.02359747,0,0.05
196057.5,0.021629554,0.034995078,0,0.019607843
26789.5,0.0551589,0.060140556,0.038461538,0.084615385
148034,0.043613033,0.062962089,0.02919708,0.051094891
37804.5,0.028125,0.017907197,0,0
143270,0.030586508,0.096927425,0,0.098901099
37732.5,0.01604524,0.023553855,0,0.007462687
159284,0.021341077,0.03766536,0,0.035460993
27426,0.140625,0.153125,0,0
95554.5,0.017731054,0.052404322,0,0.067567568
169909.5,0.024222511,0.05851554,0.006024096,0.078313253
169725,0.017784228,0.052202666,0,0.034965035
21880,0.025308439,0.078164527,0,0
90221.5,0.019498183,0.049181199,0.008196721,0.073770492
56690,0.070105115,0.085585974,0.057142857,0.062857143
127577.5,0.066096254,0.073051428,0.037037037,0.074074074
186148.2275,0.061357515,0.086256127,0.011976048,0.083832335
26539,0.092460317,0.030738706,0,0
130569,0.020682405,0.052263522,0.022222222,0.177777778
167399,0,0,0,0
15010,0.030977904,0.059069526,0,0
106461.5,0.019897385,0.068161822,0,0.041666667
25518.5,0.044923569,0.083616065,0.029411765,0.029411765
86842.5,0.062707372,0.072871572,0.088235294,0.088235294
22674.5,0.036909787,0.048857457,0.024390244,0.109756098
67675.5,0.050192092,0.075886466,0.121212121,0.181818182
11652,0.033739739,0.066618745,0.030769231,0.107692308
39769.5,0.023137868,0.044740367,0.008474576,0.033898305
164391,0.01321251,0.059689613,0.012345679,0.061728395
28429,0.020833333,0.034722222,0,0
114053.5,0.027736129,0.032685049,0.0625,0.03125
19789.5,0.03288713,0.049992824,0.005952381,0.005952381
85582.5,0.057559285,0.088230798,0.080357143,0.183035714
158889,0.044625144,0.078091271,0.070422535,0.0657277
81426.5,0.020833333,0.065972222,0,0
102834.5,0.035706225,0.064429563,0.025,0
56499.5,0.025936004,0.039934737,0.022222222,0.022222222
121749.5,0.021185408,0.046012963,0.010638298,0.026595745
80621,0.012234848,0.046764069,0,0.2
73607.5,0,0,0,0
107840,0.020624406,0.029715842,0,0
12537.5,0.086336768,0.033426336,0.166666667,0
51937,0.125,0,0,0
146078.5,0.063126734,0.064636183,0,0.166666667
186850.5,0.019453949,0.039927239,0,0
194662.5,0.021188232,0.031392099,0,0.023809524
185290.5,0.029682145,0.03891339,0.008064516,0.016129032
161647.5,0.023750338,0.072994015,0,0.25
87358.94737,0.067880214,0.077960805,0.052631579,0.105263158
98211,0.017032369,0.03713754,0,0
32105.5,0.069573361,0.075183679,0.085714286,0.057142857
156403.5,0.025953621,0.054189608,0,0.1
46347.5,0.078298611,0.010391865,0.333333333,0
153374.5,0.04807891,0.027308614,0.125,0
18819,0.030164082,0.05905416,0.034482759,0.068965517
29721.5,0.033451594,0.035016847,0.05,0.04
190503.5,0.15431748,0.037064116,0,0
30514.83333,0.032580728,0.06131902,0.01754386,0.070175439
99817.5,0.06811592,0.037463811,0.1,0.041666667
27425,0,0,0,0
116448,0.014659993,0.037285053,0,0.2
106401.5,0.034235663,0.071771316,0.020833333,0.020833333
10101,0.063709281,0.071076569,0.044444444,0.111111111
107606.5,0.028994389,0.040524708,0.035211268,0.035211268
25701,0.030333763,0.048901211,0.04,0.04
31228.5,0.049616996,0.046939159,0.02173913,0.043478261
35855.5,0.025145132,0.044494218,0,0
104912.5,0.029430622,0.057899317,0.010416667,0.052083333
3410.5,0.043669463,0.083513702,0.048387097,0.153225806
29358,0.049669804,0.05535537,0.041322314,0.066115702
189330.5,0.01109313,0.068374566,0,0
3104,0.02143544,0.050106132,0.020618557,0.041237113
59514,0.034605014,0.043156192,0,0.056179775
99320.5,0.008723317,0.02379413,0,0
22532,0.045361591,0.074014947,0.01369863,0.095890411
53889.5,0.027943482,0.045915183,0.0390625,0.0546875
62394,0.026379618,0.031543803,0,0
47765.5,0.03240218,0.047931654,0,0.058823529
125107.5,0.031315966,0.045127646,0.019607843,0.068627451
1377.5,0.046323854,0.064934689,0.055555556,0.055555556
95753.5,0.017259714,0.057212711,0,0.027777778
63275,0.020846302,0.057206262,0,0.061728395
4030.5,0.041732435,0.076757794,0.03125,0.09375
125594.5,0.022317665,0.037501681,0.015625,0.078125
174495.5,0,0.00078125,0,0
15665,0.040844614,0.048090591,0,0.032258065
79588.5,0.057269056,0.054754409,0.025,0
151217.5,0.029567845,0.049440154,0.017241379,0.034482759
9004.5,0.039843807,0.065293481,0.027777778,0.074074074
71233,0.025596361,0.074801527,0.013793103,0.075862069
10531,0.031816518,0.067149872,0.024875622,0.074626866
32330.5,0.027962426,0.06330161,0.03125,0.114583333
194782,0.0625,0.020833333,0,0
39558,0.053961075,0.03838633,0.052631579,0
128670,0.03047017,0.0700283,0.036697248,0.082568807
16459,0.071285003,0.065797594,0.144578313,0.072289157
80947,0.037054297,0.053036559,0.00952381,0.019047619
160007,0.039086254,0.07574308,0.012658228,0.088607595
43913,0.015531211,0.066002634,0,0.102564103
114824.5,0.023274112,0.060107704,0,0.055555556
191463,0.026991247,0.055056881,0,0.076335878
191702,0.024912839,0.045838694,0.01980198,0.03960396
15017.5,0.005208333,0.009114583,0,0
44259.5,0.047612847,0.060894097,0.025,0.025
81174.5,0.027864583,0.05078125,0,0
153970.5,0.017104791,0.046774534,0,0.03125
69979,0,0.0625,0,0
46697.5,0.040405895,0.037898483,0.0375,0.025
117978.5,0.034642499,0.044145942,0.015384615,0.061538462
113144,0.012656402,0.032386128,0,0.018181818
62695,0.021296296,0.021219136,0,0
173097.5,0.020718514,0.027994531,0.023809524,0.023809524
164944.5,0.019345238,0.053387832,0,0
56211.5,0.033338202,0.079847639,0.025,0.05
126768,0.040538672,0.099486566,0.011428571,0.08
187749,0.041913808,0.051724971,0.048484848,0.066666667
64692,0.017857143,0.023809524,0,0
140711,0.022748406,0.036219193,0,0
179911,0.025041996,0.06446733,0,0.046511628
73013.5,0.017155281,0.038470924,0.008196721,0.040983607
72341,0.012428326,0.020689686,0,0.025641026
143387.5,0.048329892,0.044504929,0,0.044117647
140227.5,0,0,0,0
163587.5,0.008396465,0.022127525,0,0
123415,0.002956149,0.053433642,0,0
31387,0.028276073,0.038959678,0,0.037037037
72095.69474,0.027866565,0.09089101,0,0.094736842
133589,0.019984488,0.077012608,0,0.04
182102.5,0.041898131,0.057369666,0.010416667,0.041666667
114884.5,0.082841435,0.097953869,0.166666667,0.166666667
131963,0.001220539,0.007771164,0,0
170067.5,0.002875344,0.012680785,0,0
130295,0.027389112,0.055081674,0.024242424,0.066666667
111781.5,0.016829304,0.039472515,0.00862069,0.051724138
186955,0.016740742,0.048507042,0.014814815,0.02962963
56437.5,0.053978588,0.07037037,0,0
176981,0.017857143,0,0,0
59117,0.013558126,0.028355204,0,0
197468,0.050641872,0.085550061,0,0.076923077
30783,0.041666667,0.065625,0,0
131333,0.034075314,0.060167699,0.016528926,0.049586777
171197,0.007408626,0.018307749,0,0
135983,0.007381527,0.032341815,0,0
112679.5,0.009511972,0.046511087,0,0.151515152
50430.5,0.153769841,0.270833333,0,0
121371,0.046415204,0.036147186,0,0
57539.5,0.022358582,0.04449792,0,0.040540541
33424,0.029829612,0.056558664,0.013605442,0.081632653
107966,0.027258366,0.063398794,0,0.040816327
15741,0.03172056,0.056877627,0.018867925,0.132075472
80116,0.029267404,0.024889465,0,0
151465,0.004590021,0.016054459,0,0
52366.5,0.044232238,0.047453595,0.038461538,0.057692308
111721,0.018390805,0.114295977,0,0.2
30966.5,0.024912231,0.079865543,0,0.042553191
100439.5,0.036011532,0.047327439,0.035714286,0.035714286
148107,0.005324074,0.057803131,0,0
89246.5,0.017045455,0.068181818,0,0
140659.5,0.023068721,0.039492374,0.025,0.025
179846,0,0,0,0
141257,0,0.041666667,0,0
33130,0.097767857,0.077232143,0,0
157417,0.018241001,0.04725521,0,0.046511628
2732.5,0.031818493,0.070535287,0,0.071428571
61829,0.015157999,0.027111249,0,0.01980198
110966,0,0,0,0
15016,0.023809524,0.011904762,0,0
72361,0,0,0,0
140806.5,0.034722222,0.041666667,0,0
81171.5,0,0,0,0
98819,0.018775588,0.058459706,0.008130081,0.048780488
132784,0.010416667,0.041666667,0,0
26194.5,0.028245711,0.063205238,0.016129032,0.10483871
129959.5,0.033288071,0.041251535,0,0.023809524
15863,0.034304485,0.054927695,0.009345794,0.056074766
86169,0.029229312,0.050995094,0.02962963,0.066666667
115868,0.03530502,0.078210852,0.03030303,0.090909091
193054,0.029163616,0.038941332,0.021276596,0.021276596
80373,0.041884158,0.03533427,0,0
154218.5,0.023611394,0.073296608,0,0.1
177676.5,0.008890432,0.043441358,0,0.066666667
181280.5,0.023358126,0.035116229,0.008928571,0.026785714
14833,0.028023129,0.081395505,0,0.052631579
135534,0,0,0,0
77206.5,0.008463542,0.029296875,0,0
21847.5,0.020070043,0.012931034,0,0
87089.5,0.025,0.125,0,0
160792,0.012758299,0.046026181,0,0.073170732
80380.5,0.015625,0.01171875,0,0
152119.5,0.002425134,0.050973169,0,0.2
137599,0,0.0625,0,0
7472,0.020748458,0.047724596,0.005714286,0.022857143
69202.5,0.027974418,0.047831221,0.011904762,0.05952381
159186,0.031559605,0.083079934,0.054545455,0.036363636
97866.5,0.072265625,0.110026042,0,0
125054.5,0.032852564,0.076121795,0,0
2132.542857,0.040020353,0.071933389,0.028571429,0.057142857
78409.5,0.117164053,0.031517872,0.012195122,0.048780488
155259,0.067816254,0.035706482,0.006993007,0.034965035
45081,0.009027778,0.029128129,0,0
115655,0.040432005,0.049143856,0.012048193,0.036144578
192714,0.025283505,0.042158851,0.022222222,0.02962963
192842.5,0.032753301,0.054352414,0.008196721,0.049180328
35846,0,0,0,0
104961,0,0,0,0
81780.5,0.015432993,0.052438753,0,0.06779661
180457,0.01773416,0.048598813,0,0
91656,0,0,0,0
7119,0.027247794,0.062643184,0.007633588,0.053435115
114962.5,0.050030784,0.081849885,0.048611111,0.097222222
47647,0.084593428,0.149331642,0.049261084,0.118226601
155403.5,0.039920802,0.065600898,0.026785714,0.044642857
90761.5,0.031939638,0.031491401,0.02020202,0.045454545
29009.5,0.021083503,0.037788826,0.006493506,0.032467532
20017.5,0.029886676,0.052129502,0,0.15
78485,0.045934762,0.041921021,0.03030303,0.03030303
159112.5,0.030758272,0.060644482,0,0.065217391
191590,0.034335243,0.051222405,0,0.056910569
106333.5,0.041443452,0.094196429,0,0.125
119291,0,0,0,0
117911,0.054114583,0.014166667,0,0
195296.5,0.019395949,0.042190405,0.034883721,0.069767442
10717,0.05735656,0.057048922,0.044444444,0.014814815
78661.5,0.018584408,0.041520541,0,0.054054054
1577.5,0.02177973,0.059451158,0,0.055555556
60996.5,0.032332657,0.027058703,0,0.1
132116.5,0.032695884,0.048771382,0,0.051282051
179791,0.021444109,0.041498621,0,0.04587156
137650.5,0.023473968,0.050778494,0.018518519,0.037037037
176326.5,0.030551202,0.05227505,0.010638298,0.074468085
36041.5,0.027507496,0.059887221,0.021428571,0.1
105239.5,0.026764399,0.056427964,0.024193548,0.10483871
20000.5,0.021293934,0.04259941,0,0
51005,0.025114589,0.094443749,0.043478261,0.130434783
58043,0.022916231,0.051740658,0,0.037037037
138016,0.022859413,0.033171828,0.012658228,0.012658228
54832.5,0.015625,0.033854167,0,0
125828,0.014285714,0.027083333,0,0
35784,0.026459538,0.045760345,0.016260163,0.016260163
36517,0,0,0,0
105745.5,0.019275222,0.040475818,0,0.0625
151178,0.011727393,0.019396344,0,0
90605,0.041217254,0.041456998,0.034782609,0.017391304
72314,0.016508838,0.120088384,0,0.090909091
135042,0.036514039,0.044070562,0.022556391,0.030075188
173953,0.028524501,0.02847075,0.028169014,0.014084507
124708,0.033277877,0.061517635,0,0.043478261
189701,0.036237517,0.049475749,0,0.102564103
180506.5,0.013509381,0.029186959,0,0
23652,0.271875,0.078125,1,0
89887.5,0.016180864,0.035768006,0,0
142692,0.028477362,0.049291049,0.020618557,0.092783505
21538,0.036458333,0.34375,0,1
43271.5,0.029080119,0.058701975,0,0.068181818
175747,0.025789524,0.053563649,0.027027027,0.027027027
155857.5,0.00308642,0.030698854,0,0
65786.5,0.039630383,0.086887288,0.011363636,0.022727273
7624,0.039364387,0.051945718,0.07751938,0.07751938
69359,0.023318176,0.043980371,0.013986014,0.034965035
155129,0.028313071,0.03242204,0.008547009,0.008547009
67945,0.008333333,0.020833333,0,0
101415,0,0.15625,0,0
176164,0,0.15625,0,0
3348,0.021990741,0,0,0
29426.5,0.012398511,0.064771412,0,0.0625
133010.5,0.0390625,0.084375,0,0.25
12401.5,0.051802885,0.069080529,0,0
74694.5,0.020715149,0.044625649,0.038461538,0
145590,0.018530073,0.051226952,0.019417476,0.048543689
148349,0.025936847,0.07266765,0.027027027,0.081081081
193218.5,0.026809117,0.036665776,0,0
160632.5,0.052083333,0,0,0
178562,0.008333333,0,0,0
2380,0.048363646,0.059848517,0.04040404,0.060606061
97219.5,0.017095528,0.054212912,0.016949153,0.050847458
88010,0.026401543,0.056991244,0.01459854,0.065693431
22825,0.036681751,0.047977375,0.02739726,0.03196347
88880.5,0.052219464,0.065898723,0.038095238,0.071428571
40740,0.096117424,0.031686444,0.285714286,0.142857143
30634,0.032449335,0.050766026,0,0.056910569
99700.5,0.019772861,0.048884237,0,0.043859649
25173.5,0.031487784,0.05909334,0.018348624,0.050458716
128826,0.033319717,0.047913635,0.019704433,0.034482759
162243,0.033434335,0.058362001,0.015267176,0.053435115
28894,0.030626877,0.071182699,0.12,0.04
98046,0.038097148,0.021624651,0,0.032258065
172415,0.029822538,0.025559214,0,0.01754386
165617,0.025009645,0.045761776,0,0.028985507
33958.5,0.086718513,0.085263415,0.125,0.125
130065,0.01457048,0.042658808,0,0.047244094
787.5,0.009839357,0.041375712,0,0.083333333
60132,0.02176457,0.03455754,0.023529412,0.011764706
21042,0.011363636,0.018668831,0,0
52325.5,0.011143544,0.031287202,0,0
79219,0.033154458,0.044691048,0,0.033707865
134539,0.066743827,0.028392306,0.111111111,0
145816.3043,0.04391062,0.035603471,0.043478261,0
166654,0.060946451,0.067789409,0.013333333,0.053333333
53086,0.02807357,0.041919837,0,0.093023256
160648.5,0.025783617,0.047320414,0.033333333,0.133333333
133258,0.026909722,0.032118056,0,0
171890,0.024442745,0.087731886,0,0.090909091
84155.5,0.030188301,0.032425214,0,0
104393,0.0625,0.125,0,1
26555,0.027832802,0.039939163,0.034482759,0.034482759
142627.5,0.013253931,0.0903264,0,0.09375
181529.5,0.026797892,0.080249276,0.007462687,0.082089552
55154.5,0.008621652,0.103720238,0,0
4727.5,0.022397162,0.046228564,0,0.071428571
100601.5,0.006521129,0.039769761,0,0.075
30787,0.030063657,0.210358796,0,0
100006,0.012384528,0.030637369,0.012987013,0.025974026
5036.5,0.034535718,0.057056818,0.102941176,0.029411765
65172,0.030777737,0.051738807,0,0.020979021
136567.5,0.028980973,0.063593057,0.029761905,0.047619048
540,0.001116071,0.040178571,0,0
94945.5,0.015106868,0.01185443,0,0
82045,0.013957335,0.014454103,0,0
154757.5,0.028715997,0.054380017,0.040322581,0.096774194
173635.5,0,0,0,0
171461,0.018262821,0.031285682,0.036144578,0.048192771
98569,0.014539144,0.057579337,0.009174312,0.036697248
48562.5,0.049231151,0.041443452,0,0
119578.4722,0.037320336,0.04625956,0.013888889,0.013888889
197403.5,0.012621804,0.023341373,0,0.026315789
80853.5,0.017190472,0.063792947,0.038461538,0.076923077
233,0,0.004545455,0,0
94742,0.041995141,0.053428237,0,0.054545455
15324.5,0.021735427,0.049078009,0.025641026,0.115384615
44671.5,0.019971724,0.059425455,0.010638298,0.127659574
131981,0.070594963,0.036044974,0.111111111,0
170401.5,0.011940586,0.03595036,0,0.055555556
170158,0.054020013,0.042702857,0,0.018867925
22482,0.016666667,0.008333333,0,0
125521.5,0.014463618,0.028635788,0,0
78924.5,0.018107121,0.022747885,0.018518519,0.018518519
150527,0.00772311,0.032387531,0,0.04
192384.5,0.035879777,0.043522958,0.013157895,0.013157895
42003.5,0.028586094,0.055326364,0.016393443,0.024590164
112311.5,0.022676143,0.045159688,0.018518519,0.037037037
58286,0.02906557,0.058932784,0.007092199,0.085106383
129835.5,0.036752945,0.066010579,0.025,0.083333333
25782,0.057335568,0.046707117,0.057142857,0.057142857
92817.5,0.015416903,0.05224684,0.018518519,0.092592593
57581.5,0.019807692,0.040187157,0.1,0
126211.2174,0.013782171,0.030175798,0,0.086956522
193522,0.039106232,0.038493248,0.069767442,0.023255814
193766,0.034498795,0.023009672,0,0.022988506
31072.5,0.013796608,0.046750037,0,0
49800,0,0,0,0
108214.5,0.051432292,0.01953125,0,0
15770.5,0.046223958,0.08203125,0,0
45681.5,0.022265625,0.024157197,0,0
16162.5,0.063657821,0.036592675,0.166666667,0.083333333
80596.5,0.006467616,0.023806485,0,0.022727273
86053,0.019394715,0.042694749,0,0.054054054
158267,0,0,0,0
150508,0.010414012,0.019741898,0,0
126650.5,0.013039205,0.056070877,0,0.055555556
64851.5,0.025927609,0.043400658,0.02,0.02
136127.5,0.008193214,0.097021215,0,0.196428571
16171.5,0.018872232,0.036734309,0,0.166666667
116803.5,0.021815436,0.074682761,0.0125,0.0875
152638,0.018369308,0.04774875,0.013422819,0.013422819
76211,0.011565578,0.099640426,0,0.173913043
17583,0.046721972,0.06470767,0.015037594,0.07518797
82336,0.029518377,0.12997118,0.021505376,0.591397849
4679.5,0.016893586,0.073931716,0,0.117647059
55481,0.025579063,0.131202031,0,0.304347826
105563,0.011752504,0.036193468,0,0.021978022
13936.5,0.020833333,0.050595238,0,0
77564.5,0.029973137,0.050397603,0.006849315,0.061643836
101706,0.002083333,0.038194444,0,0
16401.5,0.065945043,0.080267214,0.115384615,0.076923077
46120,0.033958672,0.030319961,0.043956044,0
153177.5,0.036570177,0.065596903,0.026785714,0.0625
173889.5,0.017970168,0.027484357,0,0
50437,0.053368506,0.033143939,0,0.090909091
121495.5,0.020948323,0.023749775,0,0
172214,0,0,0,0
136177.5,0.025527009,0.042306146,0,0.038461538
117852.5,0.021740831,0.036748224,0,0.045454545
75238.5,0.040802957,0.064337501,0.007352941,0.044117647
7367,0.04607874,0.028492409,0,0.043478261
35656.5,0.018682143,0.035316963,0.009433962,0.009433962
143323,0,0,0,0
7005.5,0.016927083,0.105685764,0,0.5
35158,0.020833333,0.052083333,0,0
46784.5,0.035882416,0.054752509,0,0.053191489
153889.5,0.018534965,0.028938498,0,0.010204082
106345,0.032213404,0.022896825,0,0
181353,0.047979382,0.012809505,0.060606061,0
181026,0.026120202,0.048426473,0,0.049586777
183312,0.020833333,0.005208333,0,0
64684.5,0.028204831,0.0411245,0,0
144331.6923,0.018022746,0.05243945,0,0.048076923
12048,0.05912586,0.059592205,0.037593985,0.112781955
73902.5,0.016461258,0.059033566,0,0.082191781
126679,0.006944444,0.229828042,0,0.333333333
6492,0.083333333,0.0859375,0,0
67304.5,0.020556018,0.054072683,0,0.071428571
24048.5,0.054103042,0.071072905,0.064516129,0.064516129
39923.5,0.028332511,0.078379692,0.007462687,0.156716418
56375.5,0.019233631,0.021967876,0,0
127143,0.018764064,0.035645199,0,0.024390244
53540,0.025721927,0.040562661,0.027027027,0.027027027
131711,0.036121886,0.070512664,0.051546392,0.06185567
20202,0.04133376,0.092018646,0.032967033,0.120879121
122750,0.018759481,0.039277708,0.010752688,0.021505376
25966.5,0.166770382,0.039952845,0,0.045454545
56574.5,0.019055152,0.049408821,0,0.035714286
190852,0.03721798,0.045680404,0,0.053097345
16995.5,0.035307833,0.059230002,0.021505376,0.091397849
81591.5,0.043803836,0.04427716,0.035714286,0.017857143
132530.0811,0.029247828,0.07006087,0.018018018,0.117117117
87083.5,0,0.046875,0,0
108067.5,0.021028599,0.051375455,0,0.083333333
182777.5,0.04706791,0.060780689,0.04,0.086666667
10124,0,0,0,0
109377,0.039979321,0.076140672,0.055865922,0.083798883
126195,0.012216124,0.053476068,0,0
79901,0.081777415,0.082715834,0,0.125827815
150261.5,0.080987759,0.08601047,0.013888889,0.152777778
193433.5,0.059598833,0.072794953,0,0.134328358
26115.5,0.044817493,0.036788924,0,0
57790,0.036341445,0.054200588,0.022556391,0.067669173
157181.5,0.020552151,0.040547868,0.00877193,0.01754386
6236,0.063512375,0.05752474,0.238095238,0.142857143
122869,0.026959464,0.047472625,0.013793103,0.034482759
34208.5,0.036912958,0.044687039,0.041666667,0.083333333
189609,0,0,0,0
189620.5,0,0,0,0
197870.7719,0.0477541,0.040500296,0.140350877,0.122807018
9286.5,0.025338955,0.05968192,0.125,0.125
71469,0.046563243,0.04350964,0.059405941,0.04950495
3300.5,0.038747697,0.059771507,0.017857143,0.035714286
98282.5,0.011509867,0.035057036,0,0.013888889
30403.5,0.029417828,0.035707764,0.027777778,0.064814815
99921,0.017138017,0.043909964,0,0.057471264
174114,0.025991681,0.039862548,0,0.046728972
57302.5,0.053881448,0.111049107,0,0
166250.5,0.031345663,0.074550028,0,0
56545.5,0.016304348,0.024456522,0,0
165233,0.017470197,0.015186198,0,0
190465.5,0.027216618,0.045557069,0.037037037,0
116161.5,0.0256794,0.056246891,0.022727273,0.068181818
8879,0.035793902,0.069870347,0.044247788,0.088495575
36827,0.020071123,0.059295126,0,0.062992126
15790.5,0.029305287,0.059487552,0,0.131578947
46977,0.012291215,0.03299067,0,0.019047619
31167,0,0,0,0
2688.5,0.061529174,0.070535811,0.054054054,0.148648649
61929.5,0.034371672,0.044999167,0.04,0.05
97109,0.023388675,0.028171727,0,0.014925373
31312.5,0.037832754,0.049949927,0.008196721,0.081967213
28537,0.021825397,0.156001984,0,0.142857143
133719,0.027822794,0.039318012,0,0.03030303
43112.5,0.019610084,0.033037087,0,0.071428571
113651,0.037566296,0.072497147,0,0.093333333
189227.5,0.031621705,0.077822963,0.012820513,0.115384615
13527.5,0.093098958,0.025297619,0,0
60180.5,0.029265873,0.046875,0,0
555,0.041751874,0.056914069,0.034482759,0.068965517
59676,0.015910411,0.041785033,0,0.047619048
131572,0.027391998,0.016132679,0,0.052631579
12576,0.085085506,0.041149864,0.16,0.04
75542,0.018909982,0.023195512,0.010309278,0.010309278
150932.5,0.026601297,0.048819266,0.023809524,0.06547619
83128,0.059027778,0.125,0,0
146687,0.024997367,0.01048863,0,0
50557.5,0,0,0,0
160239.5,0.032776507,0.052140734,0,0
22161.5,0.043295683,0.051293001,0.060344828,0.051724138
87864,0.043687004,0.039589524,0,0.032258065
78747,0.009378249,0.01017946,0,0
92273.5,0.02645375,0.049146164,0,0.054545455
133138.5,0,0,0,0
171229,0.042589959,0.065979434,0.066666667,0.066666667
9906.5,0.040860615,0.043268353,0,0
97066.5,0.027479947,0.03041008,0.055555556,0
94933,0,0.027777778,0,0
84093.5,0.017361111,0.037660256,0,0
112037,0.008815193,0.085697751,0,0.111111111
39684,0.023090009,0.05464865,0,0.040816327
109943.5,0.015487906,0.050694644,0.021052632,0.073684211
40896,0.006944444,0.020833333,0,0
178913.1875,0.025184557,0.07259598,0,0.140625
4976,0.015760382,0.045415581,0.037037037,0.037037037
129080.5,0.05853753,0.04410757,0.053846154,0.061538462
27920.5,0.019095252,0.074260866,0.029411765,0.147058824
56951.5,0.01131184,0.014776023,0,0
125839,0.137579876,0.067574909,0,0.058823529
25739,0.042076141,0.059951824,0.019607843,0.078431373
92883.5,0.032453556,0.05626991,0,0.128205128
71128.5,0.00862069,0.019396552,0,0
129181,0,0,0,0
142267.5,0.03125,0.046875,0,0
4996,0.013128364,0.03490853,0,0
65034.5,0.01563566,0.022293037,0,0.026315789
174170,0.088334987,0.024691358,0,0
136014,0,0.029166667,0,0
175067.5,0,0.03125,0,0
95397.5,0.044003,0.058269422,0,0.045454545
7382,0.009459596,0.022176768,0,0
116592.5,0.01729533,0.032853136,0,0.011627907
2566,0.034840188,0.050503354,0.052631579,0.105263158
