,Company,Series,Total_Likes,Total_Retweets,Avg_Tweets,Series_Amount,Series_Date
4899,PowerReviews,Series_C,,,,10000000,"May  4, 2011"
4900,Credit-Karma,Series_C,,,,85000000,"Mar 12, 2014"
4901,ProNAi-Therapeutics,Series_C,,,,12000000,"Jan 13, 2014"
4902,Sun-Catalytix,Series_C,,,,1000000,"Nov 23, 2009"
4903,Augure,Series_C,,,,5760000,"Aug  1, 2006"
4904,Lavante,Series_C,,,,8000000,"Dec 14, 2010"
4905,Group-Commerce,Series_C,,,,21000000,"May 29, 2012"
4906,ConnectAndSell,Series_C,,,,7500000,"Feb  9, 2011"
4907,InContext-Solutions,Series_C,,,,6400000,"Jan 29, 2013"
4908,Safend,Series_C,,,,9000000,"Feb 19, 2008"
4909,Fitbit,Series_C,,,,12000000,"Jan 24, 2012"
4910,CloudOne-Services,Series_C,,,,2800000,"Feb 10, 2014"
4911,Kona-Medical,Series_C,,,,30000000,"May 30, 2012"
4912,AirClic,Series_C,,,,12500000,"Feb 20, 2007"
4913,Farelogix,Series_C,,,,6000000,"Mar  2, 2005"
4914,CentrePath,Series_C,,,,10050000,"Apr 24, 2006"
4915,Nellix,Series_C,,,,6500000,"Mar 15, 2008"
4916,Plumchoice,Series_C,,,,8000000,"Apr 29, 2008"
4917,JasperSoft,Series_C,,,,8000000,"Jul 19, 2005"
4918,Bungee-Labs,Series_C,,,,8000000,"Mar 14, 2008"
4919,TargetSpot,Series_C,,,,8000000,"Jan 11, 2011"
4920,Symplified,Series_C,,,,20000000,"Jan 18, 2012"
4921,iMemories,Series_C,,,,6100000,"Dec  5, 2011"
4922,StreamBase-Systems,Series_C,,,,15000000,"Jul 31, 2007"
4923,Next-Step-Living,Series_C,,,,18200000,"Dec  6, 2012"
4924,Cylene-Pharmaceuticals,Series_C,,,,44000000,"Jan 23, 2007"
4925,KidZui,Series_C,,,,4000000,"Mar 23, 2010"
4926,Gogobot,Series_C,,,,20000000,"Nov 15, 2014"
4927,Upstart,Series_C,,,,35000000,"Jul 16, 2015"
4928,maniaTV,Series_C,,,,5500000,"Mar  3, 2008"
4929,RedBrick-Health,Series_C,,,,15000000,"Apr  1, 2009"
4930,Ip-Commerce,Series_C,,,,17000000,"Apr  1, 2008"
4931,Nextio,Series_C,,,,18800000,"Feb 29, 2008"
4932,Zoove,Series_C,,,,13000000,"Sep 15, 2009"
4933,SmartSheet,Series_C,,,,1500000,"Sep 16, 2010"
4934,Glori-Energy,Series_C,,,,20000000,"Jan 24, 2012"
4935,Splashtop,Series_C,,,,15000000,"Aug 19, 2008"
4936,Proclivity-Systems,Series_C,,,,2900000,"Sep 18, 2009"
4937,Five9,Series_C,,,,8600000,"Jan 19, 2011"
4938,Varicent-Software,Series_C,,,,35000000,"Oct  1, 2009"
4939,Ocimum-Biosolutions,Series_C,,,,8000000,"Jan 18, 2011"
4940,Corventis,Series_C,,,,10000000,"Dec  1, 2009"
4941,Whale-Communications,Series_C,,,,6500000,"Jun  9, 2005"
4942,Open-Silicon-Pakistan,Series_C,,,,15100000,"Sep 27, 2005"
4943,Choose-Energy,Series_C,,,,14000000,"Apr 15, 2015"
4944,Synaptic-Digital,Series_C,,,,5000000,"Oct 11, 2005"
4945,LiveOps,Series_C,,,,28000000,"Feb 13, 2007"
4946,Cara-Therapeutics,Series_C,,,,19000000,"Nov 28, 2006"
4947,Mirna-Therapeutics,Series_C,,,,34500000,"Oct 24, 2012"
4948,Mimecast,Series_C,,,,62000000,"Sep 26, 2012"
4949,Bocada,Series_C,,,,9500000,"Jan 13, 2005"
4950,PureWave-Networks,Series_C,,,,5000000,"Apr  2, 2012"
4951,Hightail,Series_C,,,,14000000,"Jul 15, 2008"
4952,Ektron,Series_C,,,,4500000,"Jun 12, 2013"
4953,Spredfast,Series_C,,,,18000000,"Feb  5, 2013"
4954,CoalTek,Series_C,,,,33000000,"Feb 26, 2007"
4955,Nascentric,Series_C,,,,7200000,"Sep 12, 2007"
4956,CSA-Medical,Series_C,,,,16000000,"Dec 22, 2013"
4957,Altair-Semiconductor,Series_C,,,,22000000,"Sep 23, 2008"
4958,StorSimple,Series_C,,,,10500000,"Jun 23, 2011"
4959,TOA-Technologies,Series_C,,,,13000000,"Jun  3, 2008"
4960,Valencell,Series_C,,,,7000000,"Jun 16, 2014"
4961,Wattpad,Series_C,,,,46000000,"Apr  8, 2014"
4962,Fractyl-Laboratories,Series_C,,,,40000000,"Sep  4, 2014"
4963,Kapow-Software,Series_C,,,,11600000,"Mar  6, 2008"
4964,BioVascular,Series_C,,,,10900000,"Feb  7, 2008"
4965,Code-Green-Networks,Series_C,,,,15000000,"Jan 10, 2006"
4966,Encover,Series_C,,,,8000000,"May 31, 2006"
4967,BrightRoll,Series_C,,,,30000000,"Nov 15, 2011"
4968,Ziptronix,Series_C,,,,7200000,"Aug 11, 2005"
4969,Refinery29,Series_C,,,,20000000,"Oct 16, 2013"
4970,Clinverse,Series_C,,,,9100000,"Aug 19, 2014"
4971,SageQuest,Series_C,,,,4000000,"Jan  6, 2006"
4972,Causes,Series_C,,,,9000000,"Oct 18, 2010"
4973,JOOR,Series_C,,,,14600000,"Jul 25, 2013"
4974,Nomis-Solutions,Series_C,,,,8000000,"Apr 23, 2007"
4975,Radialpoint,Series_C,,,,98000000,"Sep 23, 2008"
4976,YCD-Multimedia,Series_C,,,,9000000,"Mar  1, 2008"
4977,Netsertive,Series_C,,,,3000000,"Sep  4, 2014"
4978,Lockerz,Series_C,,,,36000000,"Aug  3, 2011"
4979,Bromium,Series_C,,,,40000000,"Oct 23, 2013"
4980,GainSpan,Series_C,,,,18000000,"Dec  5, 2011"
4981,Interlace-Medical,Series_C,,,,20000000,"Jul  7, 2009"
4982,Prolacta-Biosciences,Series_C,,,,12500000,"Apr 30, 2007"
4983,Trada,Series_C,,,,5750000,"Jul 21, 2010"
4984,Jennerex-Biotherapeutics,Series_C,,,,5500000,"Sep 18, 2009"
4985,Sonian,Series_C,,,,13600000,"May  1, 2012"
4986,Tatara-Systems,Series_C,,,,6000000,"Jun  2, 2005"
4987,Conductor,Series_C,,,,20000000,"Oct 31, 2012"
4988,Pionetics,Series_C,,,,6400000,"Feb 10, 2005"
4989,Nexenta-Systems,Series_C,,,,21000000,"Jan 18, 2012"
4990,Sumo-Logic,Series_C,,,,30000000,"Nov 28, 2012"
4991,Cognitive-Match,Series_C,,,,6000000,"May 18, 2011"
4992,Azaire-Networks,Series_C,,,,21000000,"Aug 25, 2006"
4993,Flite,Series_C,,,,23000000,"Mar 18, 2014"
4994,Metaboli,Series_C,,,,7910000,"Mar 31, 2008"
4995,Corepair,Series_C,,,,4500000,"Apr 30, 2010"
4996,Rheonix,Series_C,,,,12000000,"Dec 19, 2013"
4997,Applied-Proteomics,Series_C,,,,28000000,"Aug 20, 2013"
4998,BroadSoft,Series_C,,,,32500000,"Sep  9, 2002"
4999,ClickandBuy,Series_C,,,,6400000,"Nov  1, 2006"
5000,Cogentus-Pharmaceuticals,Series_C,,,,62500000,"Dec 21, 2007"
5001,Curexo-Technology,Series_C,,,,13200000,"Jun  1, 2010"
5002,Chunyu,Series_C,,,,50000000,"Aug 19, 2014"
5003,Predictive-Biosciences,Series_C,,,,25000000,"Jun 18, 2010"
5004,Optasite,Series_C,,,,60000000,"Mar 17, 2006"
5005,TouchPal,Series_C,,,,20000000,"Sep 17, 2014"
5006,Rivulet-Communications,Series_C,,,,11500000,"Feb 24, 2009"
5007,cVidya,Series_C,,,,12000000,"Feb  1, 2008"
5008,Panaya,Series_C,,,,7000000,"Jun  7, 2010"
5009,uCirrus,Series_C,,,,5500000,"Jan 11, 2013"
5010,ChemoCentryx,Series_C,,,,17700000,"Aug 24, 2006"
5011,Vurv-Technology,Series_C,,,,5000000,"Jun 16, 2006"
5012,Jobfox,Series_C,,,,20000000,"Jan  1, 2008"
5013,Zolo-Technologies,Series_C,,,,5000000,"Jul 15, 2005"
5014,Roamware,Series_C,,,,14000000,"Oct 15, 2005"
5015,Blackwave,Series_C,,,,7000000,"Sep 30, 2009"
5016,GrubHub,Series_C,,,,11000000,"Nov  9, 2010"
5017,Purfresh,Series_C,,,,25000000,"Feb 28, 2008"
5018,Primus-Power,Series_C,,,,20000000,"Feb  4, 2014"
5019,Daojia,Series_C,,,,15000000,"Sep  2, 2013"
5020,Persystent-Technologies,Series_C,,,,11600000,"Apr 17, 2008"
5021,Kobalt,Series_C,,,,60000000,"Feb 26, 2015"
5022,VeriSilicon-Holdings,Series_C,,,,14800000,"Jul  5, 2006"
5023,NTRglobal,Series_C,,,,34000000,"Jun  1, 2008"
5024,PEAK-Surgical,Series_C,,,,21000000,"Feb  4, 2008"
5025,Promosome,Series_C,,,,4099999,"Jan 25, 2011"
5026,MeeVee,Series_C,,,,8000000,"Aug  1, 2006"
5027,AwoX,Series_C,,,,5070000,"Nov 17, 2008"
5028,Act-on-Software,Series_C,,,,10000000,"Jun  1, 2011"
5029,OfferWire,Series_C,,,,3500000,"Jun  4, 2009"
5030,POPSUGAR,Series_C,,,,16000000,"Jun  1, 2009"
5031,TimeTrade-Systems,Series_C,,,,5000000,"Sep 24, 2007"
5032,Verdasys,Series_C,,,,15000000,"Apr 12, 2011"
5033,Terrafugia,Series_C,,,,1887590,"Dec 17, 2010"
5034,Nethra-Imaging,Series_C,,,,14000000,"Nov  3, 2006"
5035,Zipline-Medical,Series_C,,,,4300000,"Jan 21, 2014"
5036,VeriVue,Series_C,,,,20000000,"Sep  9, 2009"
5037,Fast-Lane-Ventures,Series_C,,,,18000000,"Apr 25, 2012"
5038,Sipera-Systems,Series_C,,,,10000000,"Oct  4, 2007"
5039,Baronova,Series_C,,,,27300000,"Feb 15, 2013"
5040,Peel,Series_C,,,,20000000,"Apr  5, 2013"
5041,Attributor,Series_C,,,,12000000,"Apr  2, 2008"
5042,Paydiant,Series_C,,,,15000000,"Sep  9, 2013"
5043,DriveCam,Series_C,,,,28000000,"Mar  1, 2007"
5044,AccountNow,Series_C,,,,12750000,"Jun 29, 2007"
5045,vWise,Series_C,,,,2200000,"Oct  1, 2011"
5046,Centri-Technology,Series_C,,,,13000000,"Oct 31, 2013"
5047,Innolight,Series_C,,,,38000000,"Sep 26, 2014"
5048,NewsCred,Series_C,,,,25000000,"Jan 23, 2014"
5049,Applimation,Series_C,,,,4000000,"Apr  4, 2005"
5050,DNAnexus,Series_C,,,,15000000,"Jan  3, 2014"
5051,Propel-Fuels,Series_C,,,,12000000,"Feb 10, 2010"
5052,Divergence,Series_C,,,,11800000,"Feb 11, 2009"
5053,Laszlo-Systems,Series_C,,,,14600000,"Mar  6, 2008"
5054,Reconnex,Series_C,,,,16000000,"Apr 30, 2006"
5055,StoredIQ,Series_C,,,,8000000,"Apr 14, 2009"
5056,Inova-Labs,Series_C,,,,12000000,"May 22, 2013"
5057,Sentrigo,Series_C,,,,6000000,"Dec 21, 2010"
5058,OneRiot,Series_C,,,,7000000,"Aug 27, 2009"
5059,Perfect-Market,Series_C,,,,6000000,"Mar  1, 2010"
5060,YuMe,Series_C,,,,5000000,"Sep  4, 2009"
5061,Cloverleaf-Communications,Series_C,,,,11000000,"Jun 28, 2005"
5062,Adbrite,Series_C,,,,23000000,"Nov  1, 2007"
5063,VeriWave,Series_C,,,,8500000,"Jul 21, 2006"
5064,Advanced-Electron-Beams,Series_C,,,,14200000,"Aug  4, 2009"
5065,Snapeee,Series_C,,,,4000000,"Jul 28, 2014"
5066,Perfecto-Mobile,Series_C,,,,15000000,"Oct 31, 2012"
5067,Aipai,Series_C,,,,38000000,"Aug 21, 2014"
5068,Viridity-Energy,Series_C,,,,15000000,"Aug  7, 2012"
5069,Hycrete,Series_C,,,,15000000,"Jul 11, 2008"
5070,Sequoia-Pharmaceuticals,Series_C,,,,35000000,"Jan  9, 2007"
5071,BuyWithMe,Series_C,,,,10000000,"May 15, 2011"
5072,Ripple-TV,Series_C,,,,7000000,"Jul 31, 2008"
5073,Agrivida,Series_C,,,,15000000,"Sep 12, 2012"
5074,Pintail-Technologies,Series_C,,,,3000000,"Sep 29, 2006"
5075,Axerra-Networks,Series_C,,,,16250000,"Sep 19, 2005"
5076,Vestiaire-Collective,Series_C,,,,20000000,"Sep  2, 2013"
5077,Agitar,Series_C,,,,10000000,"Jan 17, 2006"
5078,Newmerix,Series_C,,,,7000000,"Jan  2, 2007"
5079,CloudBees,Series_C,,,,11200000,"Mar  7, 2014"
5080,T2-Biosystems,Series_C,,,,15000000,"May 26, 2010"
5081,MyBuys,Series_C,,,,20000000,"Mar  4, 2011"
5082,Spectra-Analysis-Instruments,Series_C,,,,2600000,"Oct 16, 2008"
5083,Genocea-Biosciences,Series_C,,,,30000000,"Oct 10, 2012"
5084,ZeRTO,Series_C,,,,13000000,"Apr  4, 2013"
5085,Vectra-Networks,Series_C,,,,25000000,"Aug  5, 2014"
5086,Livemocha,Series_C,,,,5000000,"Jul 14, 2011"
5087,FluidNet,Series_C,,,,25000000,"Aug 16, 2011"
5088,3-V-Biosciences,Series_C,,,,20000000,"Jun 21, 2013"
5089,Focus,Series_C,,,,12170000,"Mar  6, 2008"
5090,Clickfox,Series_C,,,,17892602,"Nov 29, 2010"
5091,Rootstock-Software,Series_C,,,,5800000,"Dec  8, 2013"
5092,Aveksa,Series_C,,,,10000000,"Feb 25, 2009"
5093,Collaborative-Software-Initiative,Series_C,,,,550000,"Aug  8, 2012"
5094,SintecMedia,Series_C,,,,10000000,"Apr 10, 2006"
5095,Mashery,Series_C,,,,5500000,"Feb 24, 2010"
5096,Meebo,Series_C,,,,25000000,"Apr 30, 2008"
5097,Emerald-Therapeutics,Series_C,,,,20500000,"Jun 19, 2015"
5098,Skimlinks,Series_C,,,,16000000,"Mar  1, 2015"
5099,Tango-Health,Series_C,,,,1000000,"Jan  3, 2013"
5100,Molecular-Templates,Series_C,,,,8500000,"Oct  8, 2013"
5101,Phylogy,Series_C,,,,3000000,"Nov 10, 2009"
5102,Splunk,Series_C,,,,25000000,"Sep  1, 2007"
5103,Sailthru,Series_C,,,,20000000,"Dec 17, 2013"
5104,Gaia-Interactive,Series_C,,,,11000000,"Jul 14, 2008"
5105,Luminate,Series_C,,,,10700000,"Feb 23, 2012"
5106,Enforta,Series_C,,,,40000000,"Jan  1, 2008"
5107,MyHeritage,Series_C,,,,4000000,"Jul  1, 2007"
5108,Zenoss,Series_C,,,,25000000,"Oct  9, 2012"
5109,Brighter,Series_C,,,,15000000,"Oct 29, 2013"
5110,Smart-Destinations,Series_C,,,,7000000,"Dec 23, 2008"
5111,DataSphere,Series_C,,,,10000000,"Sep  9, 2010"
5112,Vorbeck-Materials,Series_C,,,,10000000,"Dec 13, 2011"
5113,Histogenics,Series_C,,,,49000000,"Jul 23, 2012"
5114,Mevio,Series_C,,,,15000000,"Jul  9, 2008"
5115,The-Resumator,Series_C,,,,15000000,"Aug 19, 2014"
5116,ACCO-Semiconductor,Series_C,,,,10000000,"Sep 15, 2010"
5117,Link_A_-Media,Series_C,,,,18000000,"Nov  2, 2009"
5118,PostPath,Series_C,,,,15000000,"Jan 16, 2007"
5119,Myoscience,Series_C,,,,39000000,"Mar 17, 2011"
5120,thredUP,Series_C,,,,14500000,"Oct  3, 2012"
5121,Yashi,Series_C,,,,4000000,"Sep 16, 2014"
5122,Scintera-Networks,Series_C,,,,12000000,"Jun 29, 2006"
5123,OpenTable,Series_C,,,,36000000,"Oct  1, 2000"
5124,Wavemark,Series_C,,,,3900000,"Aug 26, 2010"
5125,CiRBA,Series_C,,,,15000000,"Mar 27, 2012"
5126,Airspan,Series_C,,,,10000000,"Sep  2, 2009"
5127,Intechra-Holdings,Series_C,,,,30000000,"May 23, 2007"
5128,Namely,Series_C,,,,45,"Jun 18, 2015"
5129,Incipient,Series_C,,,,20100000,"Jan 21, 2005"
5130,Avedro,Series_C,,,,25000000,"Jul  7, 2011"
5131,Zendesk,Series_C,,,,19000000,"Dec  7, 2010"
5132,Pinc-Solutions,Series_C,,,,4500000,"Apr 17, 2007"
5133,Shareholder-Insite,Series_C,,,,4300000,"Aug 14, 2012"
5134,Digg,Series_C,,,,28700000,"Sep 24, 2008"
5135,Backupify,Series_C,,,,9000000,"Jul  1, 2012"
5136,Prioria-Robotics,Series_C,,,,5500000,"Jun 25, 2012"
5137,Netmagic-Solutions,Series_C,,,,16000000,"Oct  7, 2010"
5138,Invincea,Series_C,,,,16000000,"Dec 16, 2013"
5139,Invuity,Series_C,,,,13200000,"Jul  1, 2010"
5140,InSync-Software,Series_C,,,,200000,"Apr 30, 2010"
5141,VeriTeQ,Series_C,,,,7400000,"Jul 17, 2013"
5142,Novariant,Series_C,,,,16000000,"May 10, 2005"
5143,OLX,Series_C,,,,5000000,"May  7, 2009"
5144,Cascade-Technologies,Series_C,,,,2000000,"Apr 21, 2008"
5145,ZocDoc,Series_C,,,,75000000,"Sep 22, 2011"
5146,CardioFocus,Series_C,,,,30600000,"Feb 28, 2011"
5147,OuterBay-Technologies,Series_C,,,,12000000,"Mar 21, 2005"
5148,Consentry-Networks,Series_C,,,,17000000,"Jul 18, 2005"
5149,International-Battery,Series_C,,,,35000000,"May  6, 2010"
5150,Digit-Wireless,Series_C,,,,6000000,"Mar 14, 2005"
5151,Synfora,Series_C,,,,3500000,"Mar  7, 2007"
5152,Siimpel,Series_C,,,,20130000,"Nov 11, 2005"
5153,Esilicon,Series_C,,,,16600000,"Feb  6, 2002"
5154,oDesk,Series_C,,,,15000000,"Jun  1, 2008"
5155,CloudFlare,Series_C,,,,50000000,"Dec 17, 2013"
5156,Evolv-on-Demand,Series_C,,,,15800000,"Apr 26, 2011"
5157,GigaFin-Networks,Series_C,,,,14600000,"Nov  9, 2005"
5158,Action-Engine,Series_C,,,,15500000,"Mar  1, 2003"
5159,Zymeworks,Series_C,,,,3500000,"Jun 26, 2009"
5160,Kupivip,Series_C,,,,55000000,"Apr 14, 2011"
5161,Envia-Systems,Series_C,,,,17000000,"Jan 26, 2011"
5162,Zipit-Wireless,Series_C,,,,4000000,"Jul 10, 2010"
5163,Elemental-Technologies,Series_C,,,,13000000,"May  7, 2012"
5164,GenVault,Series_C,,,,13000000,"Jun  9, 2008"
5165,Encelium-Technologies,Series_C,,,,11000000,"Dec 20, 2010"
5166,Chimerix,Series_C,,,,11000000,"Nov  4, 2004"
5167,Six-Apart,Series_C,,,,12000000,"Mar  1, 2006"
5168,Flock,Series_C,,,,10000000,"Jun  1, 2006"
5169,Discretix-Technologies,Series_C,,,,20000000,"Jan 10, 2007"
5170,Appistry,Series_C,,,,3000000,"Jan  1, 2009"
5171,Puppet-Labs,Series_C,,,,8500000,"Nov 29, 2011"
5172,LiveRail,Series_C,,,,4000000,"Jun 10, 2013"
5173,Easy-Taxi,Series_C,,,,10000000,"Jul 24, 2013"
5174,Mantara,Series_C,,,,7600000,"May  4, 2009"
5175,Sequenta,Series_C,,,,20000000,"Jul  2, 2013"
5176,Mitrionics,Series_C,,,,6000000,"May 15, 2007"
5177,TakeLessons,Series_C,,,,7000000,"Mar 25, 2014"
5178,InPhase-Technologies,Series_C,,,,32100000,"May  1, 2005"
5179,CloudPhysics,Series_C,,,,15000000,"Jun 23, 2014"
5180,OpGen,Series_C,,,,17000000,"Mar  7, 2012"
5181,NanoString-Technologies,Series_C,,,,30000000,"Jun 14, 2009"
5182,CopperGate-Communications,Series_C,,,,14500000,"Nov 22, 2005"
5183,Southwest-Windpower,Series_C,,,,10000000,"Apr  7, 2009"
5184,Telsima,Series_C,,,,20000000,"Dec 14, 2005"
5185,LesConcierges,Series_C,,,,2400000,"Nov 30, 2007"
5186,Greencloud-Technologies,Series_C,,,,5600000,"Apr  1, 2013"
5187,Mithridion,Series_C,,,,1300000,"Jan 11, 2011"
5188,Pentaho,Series_C,,,,23000000,"Oct 30, 2012"
5189,epacube,Series_C,,,,671300,"Jul  9, 2013"
5190,Electric-Cloud,Series_C,,,,9000000,"Jan 17, 2007"
5191,SWN-Communications,Series_C,,,,8500000,"Oct  9, 2007"
5192,Zilker-Labs,Series_C,,,,8000000,"May  9, 2006"
5193,RedShift-Systems,Series_C,,,,2400000,"Jan 11, 2013"
5194,Verve-Mobile,Series_C,,,,14000000,"Feb 13, 2013"
5195,Seno-Medical-Instruments,Series_C,,,,39000000,"Feb 20, 2014"
5196,Total-Immersion,Series_C,,,,5720000,"May 11, 2006"
5197,EnglishCentral,Series_C,,,,2000000,"Jan  1, 2013"
5198,Anystream,Series_C,,,,7000000,"Feb  7, 2007"
5199,First-Insight,Series_C,,,,1500000,"Feb 27, 2014"
5200,Carticept-Medical,Series_C,,,,10000000,"Jan 18, 2012"
5201,ZeaChem,Series_C,,,,19000000,"Feb 14, 2012"
5202,Zettics,Series_C,,,,8000000,"Jul 14, 2011"
5203,KellBenx,Series_C,,,,10000000,"Jul 29, 2013"
5204,Arena-Solutions,Series_C,,,,3000000,"Oct 20, 2003"
5205,Life360,Series_C,,,,50000000,"May 15, 2014"
5206,Forsight-Labs,Series_C,,,,15000000,"Apr 16, 2014"
5207,LigoCyte-Pharmaceuticals,Series_C,,,,29500000,"Aug 14, 2009"
5208,Teradici,Series_C,,,,17000000,"Apr  7, 2009"
5209,Lot18,Series_C,,,,30000000,"Nov  4, 2011"
5210,Crossbar-Semiconductor,Series_C,,,,25000000,"Mar 31, 2014"
5211,TrialPay,Series_C,,,,40000000,"Jan 31, 2012"
5212,Authentix,Series_C,,,,15000000,"Sep 29, 2011"
5213,comScore,Series_C,,,,15000000,"Aug 13, 2001"
5214,Yuantiku,Series_C,,,,15000000,"Jul 22, 2014"
5215,Telltale-Games,Series_C,,,,7000000,"Jun  7, 2011"
5216,Sirific-Wireless,Series_C,,,,18800000,"Feb 12, 2007"
5217,CREDANT-Technologies,Series_C,,,,5000000,"Dec 20, 2007"
5218,Grockit,Series_C,,,,7000000,"May 14, 2010"
5219,Environmental-Support-Solutions,Series_C,,,,8000000,"Apr 12, 2006"
5220,ABT-Molecular-Imaging,Series_C,,,,6000000,"Sep 13, 2012"
5221,Comet-Solutions,Series_C,,,,4000000,"Mar  1, 2012"
5222,Insightec,Series_C,,,,30900000,"Dec 11, 2012"
5223,Dayjet,Series_C,,,,50000000,"Mar  6, 2007"
5224,Qualtre,Series_C,,,,8000000,"Mar 17, 2014"
5225,Nextbio,Series_C,,,,8000000,"Sep 18, 2009"
5226,Swaptree,Series_C,,,,3300000,"Sep  1, 2008"
5227,BeameXpress,Series_C,,,,14200000,"Apr 18, 2005"
5228,Skybox-Imaging,Series_C,,,,70000000,"Apr 17, 2012"
5229,Ticketbis,Series_C,,,,4500000,"Aug  2, 2013"
5230,YPX-Cayman-Holdings,Series_C,,,,11500000,"Nov  1, 2012"
5231,AOptix-Technologies,Series_C,,,,15000000,"May 30, 2007"
5232,Spigit,Series_C,,,,10000000,"Mar 15, 2011"
5233,GMZ-Energy,Series_C,,,,14000000,"Dec 21, 2011"
5234,Kapost,Series_C,,,,5600000,"Jul 18, 2013"
5235,LearnVest,Series_C,,,,16500000,"Jul 26, 2013"
5236,Pano-Logic,Series_C,,,,20000000,"Feb 25, 2010"
5237,Pulmonx,Series_C,,,,32000000,"Mar  8, 2010"
5238,Redfin,Series_C,,,,12000000,"Jul  1, 2007"
5239,Gaikai,Series_C,,,,30000000,"Jul 20, 2011"
5240,TelaDoc,Series_C,,,,50300000,"Sep 18, 2014"
5241,InTouch-Technologies,Series_C,,,,12100000,"Sep  1, 2005"
5242,Morphlabs,Series_C,,,,5000000,"Sep  6, 2011"
5243,LimeRoad,Series_C,,,,30000000,"Mar 30, 2015"
5244,Planitax,Series_C,,,,5000000,"Jul 26, 2006"
5245,CashStar,Series_C,,,,12000000,"Oct 26, 2011"
5246,Omni-ID,Series_C,,,,15000000,"Feb  9, 2009"
5247,PerfectServe,Series_C,,,,10900000,"Feb  2, 2012"
5248,PWRF,Series_C,,,,30000000,"Jun 26, 2006"
5249,Scality,Series_C,,,,22000000,"Jul  9, 2013"
5250,Groundwork-Open-Source,Series_C,,,,12500000,"Feb  1, 2007"
5251,Concert-Pharmaceuticals,Series_C,,,,37000000,"Apr 30, 2008"
5252,Alliance-Health-Networks,Series_C,,,,3300000,"Sep 16, 2009"
5253,Nordic-Windpower,Series_C,,,,38000000,"Jan  5, 2010"
5254,Baxano,Series_C,,,,30000000,"Jun 23, 2010"
5255,Xactly,Series_C,,,,15000000,"Apr 23, 2007"
5256,Artisan-Pharma,Series_C,,,,3000000,"Jul 20, 2010"
5257,VoltDB,Series_C,,,,8000000,"Mar 18, 2014"
5258,vArmour-Networks,Series_C,,,,21000000,"Aug 20, 2014"
5259,Credorax,Series_C,,,,40000000,"Aug 27, 2013"
5260,Apalya,Series_C,,,,8000000,"Dec  1, 2012"
5261,ZOZI,Series_C,,,,30000000,"Jul  1, 2015"
5262,Brand-Affinity-Technologies,Series_C,,,,20000000,"Aug 24, 2010"
5263,iWalk,Series_C,,,,15000000,"Jan 13, 2011"
5264,Therative,Series_C,,,,9000000,"May 17, 2007"
5265,Ch-Mack,Series_C,,,,3000000,"Oct  1, 2007"
5266,Dwolla,Series_C,,,,16500000,"May  1, 2013"
5267,PivotLink,Series_C,,,,10000000,"Feb 10, 2009"
5268,Dune-Medical-Devices,Series_C,,,,21000000,"Jun 26, 2014"
5269,GumGum,Series_C,,,,7000000,"Oct 24, 2011"
5270,GMI,Series_C,,,,35000000,"Jun  5, 2006"
5271,ADP,Series_C,,,,2000000,"Dec 30, 2005"
5272,BuyVIP,Series_C,,,,20000000,"Apr  3, 2009"
5273,Zenprise,Series_C,,,,4500000,"May  1, 2007"
5274,UUCun,Series_C,,,,8000000,"Aug  1, 2012"
5275,Mu-Dynamics,Series_C,,,,10000000,"May 19, 2008"
5276,Rapport,Series_C,,,,18500000,"Oct 23, 2007"
5277,Trireme-Medical,Series_C,,,,15500000,"Oct 16, 2007"
5278,Aryaka-Networks,Series_C,,,,25000000,"Jul 16, 2012"
5279,Redfern-Integrated-Optics,Series_C,,,,8400000,"Dec 13, 2005"
5280,HouseTrip,Series_C,,,,40000000,"Oct  9, 2012"
5281,BinOptics,Series_C,,,,6000000,"Nov 15, 2006"
5282,EveryScape,Series_C,,,,6000000,"Feb 18, 2010"
5283,Hipmunk,Series_C,,,,20000000,"May 30, 2014"
5284,StrongMail,Series_C,,,,13000000,"Apr 23, 2007"
5285,Pluck,Series_C,,,,7000000,"Nov 14, 2006"
5286,SocialWare,Series_C,,,,7000000,"Aug 16, 2011"
5287,Konaware,Series_C,,,,2000000,"Jul  6, 2006"
5288,High-Throughput-Genomics,Series_C,,,,4300000,"Jul 23, 2009"
5289,Interrad-Medical,Series_C,,,,10000000,"Oct  4, 2011"
5290,Affimed-Therapeutics,Series_C,,,,26500000,"Apr 29, 2010"
5291,Jivox,Series_C,,,,5800000,"Feb  4, 2014"
5292,Veracyte,Series_C,,,,28000000,"Jun 28, 2013"
5293,Cima-NanoTech,Series_C,,,,15000000,"Mar  9, 2011"
5294,Channelinsight,Series_C,,,,10000000,"Apr 20, 2011"
5295,Basho-Technologies,Series_C,,,,4700000,"Apr  9, 2009"
5296,Recyclebank,Series_C,,,,14000000,"Feb 22, 2011"
5297,Lotame,Series_C,,,,11000000,"Dec  6, 2010"
5298,ZEFR,Series_C,,,,18500000,"Aug 15, 2012"
5299,Firm58,Series_C,,,,7000000,"Jun  3, 2010"
5300,Silverrail-Technologies,Series_C,,,,40000000,"Apr 14, 2014"
5301,Intercom,Series_C,,,,35000000,"Aug 26, 2015"
5302,Inneractive,Series_C,,,,6000000,"Jan 29, 2014"
5303,Navigenics,Series_C,,,,18000000,"Feb  4, 2010"
5304,Mavenlink,Series_C,,,,7000000,"Dec 12, 2013"
5305,TaskRabbit,Series_C,,,,13000000,"Jul 23, 2012"
